year_film,year_ceremony,number_ceremony,category,actor_name,film,winner
2003,2004,76,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",The Lord of the Rings: The Return of the King,t
2003,2004,76,SOUND MIXING,"Paul Massey, D.M. Hemphill and Arthur Rochester",Master and Commander: The Far Side of the World,f
2003,2004,76,SOUND MIXING,"Christopher Boyes, David Parker, David Campbell and Lee Orloff",Pirates of the Caribbean: The Curse of the Black Pearl,f
2003,2004,76,SOUND MIXING,"Andy Nelson, Anna Behlmer and Tod A. Maitland",Seabiscuit,f
2003,2004,76,VISUAL EFFECTS,"Jim Rygiel, Joe Letteri, Randall William Cook and Alex Funke",The Lord of the Rings: The Return of the King,t
2003,2004,76,VISUAL EFFECTS,"Dan Sudick, Stefen Fangmeier, Nathan McGuinness and Robert Stromberg",Master and Commander: The Far Side of the World,f
2003,2004,76,VISUAL EFFECTS,"John Knoll, Hal Hickel, Charles Gibson and Terry Frazee",Pirates of the Caribbean: The Curse of the Black Pearl,f
2003,2004,76,WRITING (Adapted Screenplay),Written by Robert Pulcini & Shari Springer Berman,American Splendor,f
2003,2004,76,WRITING (Adapted Screenplay),Screenplay by Braulio Mantovani,City of God,f
2003,2004,76,WRITING (Adapted Screenplay),"Screenplay by Fran Walsh, Philippa Boyens & Peter Jackson",The Lord of the Rings: The Return of the King,t
2003,2004,76,WRITING (Adapted Screenplay),Screenplay by Brian Helgeland,Mystic River,f
2003,2004,76,WRITING (Adapted Screenplay),Written for the Screen by Gary Ross,Seabiscuit,f
2003,2004,76,WRITING (Original Screenplay),Written by Denys Arcand,The Barbarian Invasions,f
2003,2004,76,WRITING (Original Screenplay),Written by Steven Knight,Dirty Pretty Things,f
2003,2004,76,WRITING (Original Screenplay),"Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton",Finding Nemo,f
2003,2004,76,WRITING (Original Screenplay),Written by Jim Sheridan & Naomi Sheridan & Kirsten Sheridan,In America,f
2003,2004,76,WRITING (Original Screenplay),Written by Sofia Coppola,Lost in Translation,t
2003,2004,76,HONORARY AWARD, Blake Edwards in recognition of his writing,,t
2004,2005,77,ACTOR IN A LEADING ROLE,Don Cheadle,Hotel Rwanda,f
2004,2005,77,ACTOR IN A LEADING ROLE,Johnny Depp,Finding Neverland,f
2004,2005,77,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,The Aviator,f
2004,2005,77,ACTOR IN A LEADING ROLE,Clint Eastwood,Million Dollar Baby,f
2004,2005,77,ACTOR IN A LEADING ROLE,Jamie Foxx,Ray,t
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Alan Alda,The Aviator,f
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Thomas Haden Church,Sideways,f
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Jamie Foxx,Collateral,f
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Million Dollar Baby,t
2004,2005,77,ACTOR IN A SUPPORTING ROLE,Clive Owen,Closer,f
2004,2005,77,ACTRESS IN A LEADING ROLE,Annette Bening,Being Julia,f
2004,2005,77,ACTRESS IN A LEADING ROLE,Catalina Sandino Moreno,Maria Full of Grace,f
2004,2005,77,ACTRESS IN A LEADING ROLE,Imelda Staunton,Vera Drake,f
2004,2005,77,ACTRESS IN A LEADING ROLE,Hilary Swank,Million Dollar Baby,t
2004,2005,77,ACTRESS IN A LEADING ROLE,Kate Winslet,Eternal Sunshine of the Spotless Mind,f
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,The Aviator,t
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Laura Linney,Kinsey,f
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Virginia Madsen,Sideways,f
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Sophie Okonedo,Hotel Rwanda,f
2004,2005,77,ACTRESS IN A SUPPORTING ROLE,Natalie Portman,Closer,f
2004,2005,77,ANIMATED FEATURE FILM,Brad Bird,The Incredibles,t
2004,2005,77,ANIMATED FEATURE FILM,Bill Damaschke,Shark Tale,f
2004,2005,77,ANIMATED FEATURE FILM,Andrew Adamson,Shrek 2,f
2004,2005,77,ART DIRECTION,Art Direction: Dante Ferretti; Set Decoration: Francesca Lo Schiavo,The Aviator,t
2004,2005,77,ART DIRECTION,Art Direction: Gemma Jackson; Set Decoration: Trisha Edwards,Finding Neverland,f
2004,2005,77,ART DIRECTION,Art Direction: Rick Heinrichs; Set Decoration: Cheryl Carasik,Lemony Snicket's A Series of Unfortunate Events,f
2004,2005,77,ART DIRECTION,Art Direction: Anthony Pratt; Set Decoration: Celia Bobak,The Phantom of the Opera,f
2004,2005,77,ART DIRECTION,Art Direction: Aline Bonetto,A Very Long Engagement,f
2004,2005,77,CINEMATOGRAPHY,Robert Richardson,The Aviator,t
2004,2005,77,CINEMATOGRAPHY,Zhao Xiaoding,House of Flying Daggers,f
2004,2005,77,CINEMATOGRAPHY,Caleb Deschanel,The Passion of the Christ,f
2004,2005,77,CINEMATOGRAPHY,John Mathieson,The Phantom of the Opera,f
2004,2005,77,CINEMATOGRAPHY,Bruno Delbonnel,A Very Long Engagement,f
2004,2005,77,COSTUME DESIGN,Sandy Powell,The Aviator,t
2004,2005,77,COSTUME DESIGN,Alexandra Byrne,Finding Neverland,f
2004,2005,77,COSTUME DESIGN,Colleen Atwood,Lemony Snicket's A Series of Unfortunate Events,f
2004,2005,77,COSTUME DESIGN,Sharen Davis,Ray,f
2004,2005,77,COSTUME DESIGN,Bob Ringwood,Troy,f
2004,2005,77,DIRECTING,Martin Scorsese,The Aviator,f
2004,2005,77,DIRECTING,Clint Eastwood,Million Dollar Baby,t
2004,2005,77,DIRECTING,Taylor Hackford,Ray,f
2004,2005,77,DIRECTING,Alexander Payne,Sideways,f
2004,2005,77,DIRECTING,Mike Leigh,Vera Drake,f
2004,2005,77,DOCUMENTARY (Feature),Ross Kauffman and Zana Briski,Born into Brothels,t
2004,2005,77,DOCUMENTARY (Feature),Luigi Falorni and Byambasuren Davaa,The Story of the Weeping Camel,f
2004,2005,77,DOCUMENTARY (Feature),Morgan Spurlock,Super Size Me,f
2004,2005,77,DOCUMENTARY (Feature),Lauren Lazin and Karolyn Ali,Tupac: Resurrection,f
2004,2005,77,DOCUMENTARY (Feature),Kirby Dick and Eddie Schmidt,Twist of Faith,f
2004,2005,77,DOCUMENTARY (Short Subject),Gerardine Wurzburg,Autism Is a World,f
2004,2005,77,DOCUMENTARY (Short Subject),Hanna Polak and Andrzej Celinski,The Children of Leningradsky,f
2004,2005,77,DOCUMENTARY (Short Subject),Hubert Davis and Erin Faith Young,Hardwood,f
2004,2005,77,DOCUMENTARY (Short Subject),Robert Hudson and Bobby Houston,Mighty Times: The Children's March,t
2004,2005,77,DOCUMENTARY (Short Subject),Oren Jacoby and Steve Kalafer,Sister Rose's Passion,f
2004,2005,77,FILM EDITING,Thelma Schoonmaker,The Aviator,t
2004,2005,77,FILM EDITING,Jim Miller and Paul Rubell,Collateral,f
2004,2005,77,FILM EDITING,Matt Chesse,Finding Neverland,f
2004,2005,77,FILM EDITING,Joel Cox,Million Dollar Baby,f
2004,2005,77,FILM EDITING,Paul Hirsch,Ray,f
2004,2005,77,FOREIGN LANGUAGE FILM,Sweden,As It Is in Heaven,f
2004,2005,77,FOREIGN LANGUAGE FILM,France,The Chorus (Les Choristes),f
2004,2005,77,FOREIGN LANGUAGE FILM,Germany,Downfall,f
2004,2005,77,FOREIGN LANGUAGE FILM,Spain,The Sea Inside,t
2004,2005,77,FOREIGN LANGUAGE FILM,South Africa,Yesterday,f
2004,2005,77,MAKEUP,Valli O'Reilly and Bill Corso,Lemony Snicket's A Series of Unfortunate Events,t
2004,2005,77,MAKEUP,Keith Vanderlaan and Christien Tinsley,The Passion of the Christ,f
2004,2005,77,MAKEUP,Jo Allen and Manuel García,The Sea Inside,f
2004,2005,77,MUSIC (Original Score),Jan A.P. Kaczmarek,Finding Neverland,t
2004,2005,77,MUSIC (Original Score),John Williams,Harry Potter and the Prisoner of Azkaban,f
2004,2005,77,MUSIC (Original Score),Thomas Newman,Lemony Snicket's A Series of Unfortunate Events,f
2004,2005,77,MUSIC (Original Score),John Debney,The Passion of the Christ,f
2004,2005,77,MUSIC (Original Score),James Newton Howard,The Village,f
2004,2005,77,MUSIC (Original Song),"Music by Adam Duritz, Charles Gillingham, Jim Bogios, David Immergluck, Matthew Malley and David Bryson; Lyric by Adam Duritz and Daniel Vickrey",Shrek 2,f
2004,2005,77,MUSIC (Original Song),Music and Lyric by Jorge Drexler,The Motorcycle Diaries,t
2004,2005,77,MUSIC (Original Song),Music and Lyric by Glen Ballard and Alan Silvestri,The Polar Express,f
2004,2005,77,MUSIC (Original Song),Music by Andrew Lloyd Webber; Lyric by Charles Hart,The Phantom of the Opera,f
2004,2005,77,MUSIC (Original Song),Music by Bruno Coulais; Lyric by Christophe Barratier,The Chorus (Les Choristes),f
2004,2005,77,BEST PICTURE,"Michael Mann and Graham King, Producers",The Aviator,f
2004,2005,77,BEST PICTURE,"Richard N. Gladstein and Nellie Bellflower, Producers",Finding Neverland,f
2004,2005,77,BEST PICTURE,"Clint Eastwood, Albert S. Ruddy and Tom Rosenberg, Producers",Million Dollar Baby,t
2004,2005,77,BEST PICTURE,"Taylor Hackford, Stuart Benjamin and Howard Baldwin, Producers",Ray,f
2004,2005,77,BEST PICTURE,"Michael London, Producer",Sideways,f
2004,2005,77,SHORT FILM (Animated),Sejong Park and Andrew Gregory,Birthday Boy,f
2004,2005,77,SHORT FILM (Animated),Jeff Fowler and Tim Miller,Gopher Broke,f
2004,2005,77,SHORT FILM (Animated),Bill Plympton,Guard Dog,f
2004,2005,77,SHORT FILM (Animated),Mike Gabriel and Baker Bloodworth,Lorenzo,f
2004,2005,77,SHORT FILM (Animated),Chris Landreth,Ryan,t
2004,2005,77,SHORT FILM (Live Action),Gary McKendry,Everything in This Country Must,f
2004,2005,77,SHORT FILM (Live Action),Ashvin Kumar,Little Terrorist,f
2004,2005,77,SHORT FILM (Live Action),Nacho Vigalondo,7:35 in the Morning (7:35 de la Mañana),f
2004,2005,77,SHORT FILM (Live Action),Taika Waititi and Ainsley Gardiner,"Two Cars, One Night",f
2004,2005,77,SHORT FILM (Live Action),Andrea Arnold,Wasp,t
2004,2005,77,SOUND EDITING,Michael Silvers and Randy Thom,The Incredibles,t
2004,2005,77,SOUND EDITING,Randy Thom and Dennis Leonard,The Polar Express,f
2004,2005,77,SOUND EDITING,Paul N.J. Ottosson,Spider-Man 2,f
2004,2005,77,SOUND MIXING,Tom Fleischman and Petur Hliddal,The Aviator,f
2004,2005,77,SOUND MIXING,"Randy Thom, Gary A. Rizzo and Doc Kane",The Incredibles,f
2004,2005,77,SOUND MIXING,"Randy Thom, Tom Johnson, Dennis Sands and William B. Kaplan",The Polar Express,f
2004,2005,77,SOUND MIXING,"Scott Millan, Greg Orloff, Bob Beemer and Steve Cantamessa",Ray,t
2004,2005,77,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Jeffrey J. Haboush and Joseph Geisinger",Spider-Man 2,f
2004,2005,77,VISUAL EFFECTS,"Roger Guyett, Tim Burke, John Richardson and Bill George",Harry Potter and the Prisoner of Azkaban,f
2004,2005,77,VISUAL EFFECTS,"John Nelson, Andrew R. Jones, Erik Nash and Joe Letteri","I, Robot",f
2004,2005,77,VISUAL EFFECTS,"John Dykstra, Scott Stokdyk, Anthony LaMolinara and John Frazier",Spider-Man 2,t
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Richard Linklater & Julie Delpy & Ethan Hawke; Story by Richard Linklater & Kim Krizan,Before Sunset,f
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by David Magee,Finding Neverland,f
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Paul Haggis,Million Dollar Baby,f
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by José Rivera,The Motorcycle Diaries,f
2004,2005,77,WRITING (Adapted Screenplay),Screenplay by Alexander Payne & Jim Taylor,Sideways,t
2004,2005,77,WRITING (Original Screenplay),Written by John Logan,The Aviator,f
2004,2005,77,WRITING (Original Screenplay),Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,Eternal Sunshine of the Spotless Mind,t
2004,2005,77,WRITING (Original Screenplay),Written by Keir Pearson & Terry George,Hotel Rwanda,f
2004,2005,77,WRITING (Original Screenplay),Written by Brad Bird,The Incredibles,f
2004,2005,77,WRITING (Original Screenplay),Written by Mike Leigh,Vera Drake,f
2004,2005,77,JEAN HERSHOLT HUMANITARIAN AWARD,Roger Mayer,,t
2004,2005,77,HONORARY AWARD, Sidney Lumet in recognition of his brilliant services to screenwriters,,t
2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,t
2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,f
2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,f
2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,f
2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",f
2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,t
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,f
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,f
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,f
2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,f
2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,f
2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,f
2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,f
2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,f
2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,t
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,f
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,f
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,f
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,t
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,f
2005,2006,78,ANIMATED FEATURE FILM,Hayao Miyazaki,Howl's Moving Castle,f
2005,2006,78,ANIMATED FEATURE FILM,Mike Johnson and Tim Burton,Tim Burton's Corpse Bride,f
2005,2006,78,ANIMATED FEATURE FILM,Nick Park and Steve Box,Wallace & Gromit in The Curse of the Were-Rabbit,t
2005,2006,78,ART DIRECTION,Art Direction:  Jim Bissell; Set Decoration:  Jan Pascale,"Good Night, and Good Luck.",f
2005,2006,78,ART DIRECTION,Art Direction:  Stuart Craig; Set Decoration:  Stephenie McMillan,Harry Potter and the Goblet of Fire,f
2005,2006,78,ART DIRECTION,Art Direction:  Grant Major; Set Decoration:  Dan Hennah and Simon Bright,King Kong,f
2005,2006,78,ART DIRECTION,Art Direction:  John Myhre; Set Decoration:  Gretchen Rau,Memoirs of a Geisha,t
2005,2006,78,ART DIRECTION,Art Direction:  Sarah Greenwood; Set Decoration:  Katie Spencer,Pride & Prejudice,f
2005,2006,78,CINEMATOGRAPHY,Wally Pfister,Batman Begins,f
2005,2006,78,CINEMATOGRAPHY,Rodrigo Prieto,Brokeback Mountain,f
2005,2006,78,CINEMATOGRAPHY,Robert Elswit,"Good Night, and Good Luck.",f
2005,2006,78,CINEMATOGRAPHY,Dion Beebe,Memoirs of a Geisha,t
2005,2006,78,CINEMATOGRAPHY,Emmanuel Lubezki,The New World,f
2005,2006,78,COSTUME DESIGN,Gabriella Pescucci,Charlie and the Chocolate Factory,f
2005,2006,78,COSTUME DESIGN,Colleen Atwood,Memoirs of a Geisha,t
2005,2006,78,COSTUME DESIGN,Sandy Powell,Mrs. Henderson Presents,f
2005,2006,78,COSTUME DESIGN,Jacqueline Durran,Pride & Prejudice,f
2005,2006,78,COSTUME DESIGN,Arianne Phillips,Walk the Line,f
2005,2006,78,DIRECTING,Ang Lee,Brokeback Mountain,t
2005,2006,78,DIRECTING,Bennett Miller,Capote,f
2005,2006,78,DIRECTING,Paul Haggis,Crash,f
2005,2006,78,DIRECTING,George Clooney,"Good Night, and Good Luck.",f
2005,2006,78,DIRECTING,Steven Spielberg,Munich,f
2005,2006,78,DOCUMENTARY (Feature),Hubert Sauper,Darwin's Nightmare,f
2005,2006,78,DOCUMENTARY (Feature),Alex Gibney and Jason Kliot,Enron: The Smartest Guys in the Room,f
2005,2006,78,DOCUMENTARY (Feature),Luc Jacquet and Yves Darondeau,March of the Penguins,t
2005,2006,78,DOCUMENTARY (Feature),Henry-Alex Rubin and Dana Adam Shapiro,Murderball,f
2005,2006,78,DOCUMENTARY (Feature),Marshall Curry,Street Fight,f
2005,2006,78,DOCUMENTARY (Short Subject),Dan Krauss,The Death of Kevin Carter: Casualty of the Bang Bang Club,f
2005,2006,78,DOCUMENTARY (Short Subject),Kimberlee Acquaro and Stacy Sherman,God Sleeps in Rwanda,f
2005,2006,78,DOCUMENTARY (Short Subject),Steven Okazaki,The Mushroom Club,f
2005,2006,78,DOCUMENTARY (Short Subject),Corinne Marrinan and Eric Simonson,A Note of Triumph: The Golden Age of Norman Corwin,t
2005,2006,78,FILM EDITING,Mike Hill and Dan Hanley,Cinderella Man,f
2005,2006,78,FILM EDITING,Claire Simpson,The Constant Gardener,f
2005,2006,78,FILM EDITING,Hughes Winborne,Crash,t
2005,2006,78,FILM EDITING,Michael Kahn,Munich,f
2005,2006,78,FILM EDITING,Michael McCusker,Walk the Line,f
2005,2006,78,FOREIGN LANGUAGE FILM,Italy,Don't Tell,f
2005,2006,78,FOREIGN LANGUAGE FILM,France,Joyeux Noël,f
2005,2006,78,FOREIGN LANGUAGE FILM,The Palestinian Territories,Paradise Now,f
2005,2006,78,FOREIGN LANGUAGE FILM,Germany,Sophie Scholl - The Final Days,f
2005,2006,78,FOREIGN LANGUAGE FILM,South Africa,Tsotsi,t
2005,2006,78,MAKEUP,Howard Berger and Tami Lane,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",t
2005,2006,78,MAKEUP,David Leroy Anderson and Lance Anderson,Cinderella Man,f
2005,2006,78,MAKEUP,Dave Elsey and Nikki Gooley,Star Wars: Episode III Revenge of the Sith,f
2005,2006,78,MUSIC (Original Score),Gustavo Santaolalla,Brokeback Mountain,t
2005,2006,78,MUSIC (Original Score),Alberto Iglesias,The Constant Gardener,f
2005,2006,78,MUSIC (Original Score),John Williams,Memoirs of a Geisha,f
2005,2006,78,MUSIC (Original Score),John Williams,Munich,f
2005,2006,78,MUSIC (Original Score),Dario Marianelli,Pride & Prejudice,f
2005,2006,78,MUSIC (Original Song),"Music by Kathleen ""Bird"" York and Michael Becker; Lyric by Kathleen ""Bird"" York",Crash,f
2005,2006,78,MUSIC (Original Song),"Music and Lyric by Jordan Houston, Cedric Coleman and Paul Beauregard",Hustle & Flow,t
2005,2006,78,MUSIC (Original Song),Music and Lyric by Dolly Parton,Transamerica,f
2005,2006,78,BEST PICTURE,"Diana Ossana and James Schamus, Producers",Brokeback Mountain,f
2005,2006,78,BEST PICTURE,"Caroline Baron, William Vince and Michael Ohoven, Producers",Capote,f
2005,2006,78,BEST PICTURE,"Paul Haggis and Cathy Schulman, Producers",Crash,t
2005,2006,78,BEST PICTURE,"Grant Heslov, Producer","Good Night, and Good Luck.",f
2005,2006,78,BEST PICTURE,"Kathleen Kennedy, Steven Spielberg and Barry Mendel, Producers",Munich,f
2005,2006,78,SHORT FILM (Animated),Sharon Colman,Badgered,f
2005,2006,78,SHORT FILM (Animated),John Canemaker and Peggy Stern,The Moon and the Son: An Imagined Conversation,t
2005,2006,78,SHORT FILM (Animated),Anthony Lucas,The Mysterious Geographic Explorations of Jasper Morello,f
2005,2006,78,SHORT FILM (Animated),Shane Acker,9,f
2005,2006,78,SHORT FILM (Animated),Andrew Jimenez and Mark Andrews,One Man Band,f
2005,2006,78,SHORT FILM (Live Action),Ulrike Grote,Ausreisser (The Runaway),f
2005,2006,78,SHORT FILM (Live Action),Sean Ellis and Lene Bausager,Cashback,f
2005,2006,78,SHORT FILM (Live Action),Rúnar Rúnarsson and Thor S. Sigurjónsson,The Last Farm,f
2005,2006,78,SHORT FILM (Live Action),Rob Pearlstein and Pia Clemente,Our Time Is Up,f
2005,2006,78,SHORT FILM (Live Action),Martin McDonagh,Six Shooter,t
2005,2006,78,SOUND EDITING,Mike Hopkins and Ethan Van der Ryn,King Kong,t
2005,2006,78,SOUND EDITING,Wylie Stateman,Memoirs of a Geisha,f
2005,2006,78,SOUND EDITING,Richard King,War of the Worlds,f
2005,2006,78,SOUND MIXING,"Terry Porter, Dean A. Zupancic and Tony Johnson","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",f
2005,2006,78,SOUND MIXING,"Christopher Boyes, Michael Semanick, Michael Hedges and Hammond Peek",King Kong,t
2005,2006,78,SOUND MIXING,"Kevin O'Connell, Greg P. Russell, Rick Kline and John Pritchett",Memoirs of a Geisha,f
2005,2006,78,SOUND MIXING,"Paul Massey, D.M. Hemphill and Peter F. Kurland",Walk the Line,f
2005,2006,78,SOUND MIXING,"Andy Nelson, Anna Behlmer and Ronald Judkins",War of the Worlds,f
2005,2006,78,VISUAL EFFECTS,"Dean Wright, Bill Westenhofer, Jim Berney and Scott Farrar","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",f
2005,2006,78,VISUAL EFFECTS,"Joe Letteri, Brian Van't Hul, Christian Rivers and Richard Taylor",King Kong,t
2005,2006,78,VISUAL EFFECTS,"Dennis Muren, Pablo Helman, Randal M. Dutra and Daniel Sudick",War of the Worlds,f
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Larry McMurtry & Diana Ossana,Brokeback Mountain,t
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Dan Futterman,Capote,f
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Jeffrey Caine,The Constant Gardener,f
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Josh Olson,A History of Violence,f
2005,2006,78,WRITING (Adapted Screenplay),Screenplay by Tony Kushner and Eric Roth,Munich,f
2005,2006,78,WRITING (Original Screenplay),Screenplay by Paul Haggis & Bobby Moresco; Story by Paul Haggis,Crash,t
2005,2006,78,WRITING (Original Screenplay),Screenplay by George Clooney & Grant Heslov,"Good Night, and Good Luck.",f
2005,2006,78,WRITING (Original Screenplay),Written by Woody Allen,Match Point,f
2005,2006,78,WRITING (Original Screenplay),Written by Noah Baumbach,The Squid and the Whale,f
2005,2006,78,WRITING (Original Screenplay),Written by Stephen Gaghan,Syriana,f
2005,2006,78,HONORARY AWARD, Robert Altman in recognition of a career that has repeatedly reinvented the art form and inspired filmmakers and audiences alike.,,t
2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,f
